User ID,Gender,Age,Country,Device Type,App Version,Sessions Per Day,Avg Session Duration Min,Screens Viewed,Push Notifications Clicked,In App Purchases,Subscription Status,Churn Risk Score,Last Login Date,User Rating
User_2855,Other,18,Canada,Android,1.2,4,58.27,20,8,3,Trial,0.35,6/10/2023,4.7
User_1278,Other,25,Germany,iOS,1.2,7,2.55,18,3,0,Premium,0.69,4/28/2023,2.1
User_1426,Female,27,UK,Android,1.1,2,25.63,34,9,0,Free,0.39,11/16/2024,4.4
User_2685,Male,44,Canada,iOS,1.2,6,56.34,42,2,1,Free,0.07,1/23/2025,2.1
User_1231,Male,24,Canada,Android,1.2,11,39.09,28,3,1,Free,0.87,5/10/2025,4.6
User_2302,Other,50,India,iOS,1.2,6,4.04,34,4,3,Premium,0.75,11/12/2024,4.6
User_2370,Other,33,India,iOS,1.1,14,51.8,17,9,0,Premium,0.58,5/4/2025,4.1
User_1830,Other,13,Australia,Android,1.2,11,46.05,21,6,3,Free,0.81,4/6/2025,1.8
User_2818,Other,55,UK,iOS,1.1,7,8.38,15,0,4,Free,0.33,4/29/2023,4.4
User_1672,Other,49,Australia,iOS,1,7,36.35,19,5,3,Trial,0.67,8/7/2024,4.6
User_1711,Male,51,USA,iOS,1,10,4.17,5,0,2,Trial,0.07,3/3/2025,2.5
User_1148,Other,13,USA,iOS,1.1,5,1.47,10,3,1,Trial,0.71,5/18/2023,1.7
User_1610,Female,60,Australia,Android,2,14,21.19,9,0,3,Free,0,2/12/2023,1.8
User_1020,Female,45,Brazil,iOS,1.2,10,1.27,42,9,0,Premium,0.67,6/11/2024,2.5
User_1557,Other,55,UK,iOS,1.2,2,4.79,20,8,1,Free,0.56,8/13/2024,1.9
User_1649,Female,34,Germany,iOS,1.1,3,10.01,48,8,1,Trial,0.02,6/22/2023,5
User_2603,Other,54,Canada,Android,1,4,9.66,48,8,3,Premium,0.38,5/11/2023,4.3
User_2761,Male,46,USA,iOS,1.1,11,25.6,37,3,0,Free,0.26,9/30/2023,3.5
User_1080,Male,63,USA,iOS,1,6,57.56,9,0,3,Premium,0.48,5/13/2025,1.8
User_2503,Other,30,USA,iOS,1,13,8.09,46,2,1,Premium,0.99,5/15/2025,1.5
User_2153,Male,54,Germany,Android,2,6,5.63,10,3,2,Premium,0.1,12/5/2023,3.2
User_1367,Male,48,Australia,Android,2,2,34.37,23,3,1,Free,0.72,4/5/2024,4.5
User_1704,Male,64,Australia,Android,2,10,37.21,35,1,2,Free,0.51,3/6/2024,1.1
User_2406,Other,53,UK,iOS,1,4,58.24,28,7,3,Premium,0.7,4/17/2024,3
User_1221,Male,44,Brazil,iOS,1.1,11,5.65,19,5,1,Premium,0.45,2/8/2023,2.3
User_2960,Other,47,Brazil,iOS,1,3,10.25,12,0,3,Trial,0.53,5/22/2025,4.9
User_2816,Other,24,India,iOS,1,1,54.07,6,0,0,Trial,0.02,6/25/2024,2.6
User_1419,Other,40,India,iOS,1,7,24.92,39,6,0,Free,0.02,9/12/2023,1.7
User_2657,Other,58,Germany,Android,1.1,4,19.55,13,2,4,Premium,0.39,8/16/2024,4
User_2286,Other,22,Brazil,Android,1.2,1,13.46,9,4,1,Free,0.97,12/31/2023,2
User_2933,Other,40,UK,Android,1.1,3,24.18,40,3,0,Premium,0.39,5/16/2024,2.7
User_1642,Other,53,Germany,Android,1.2,6,17.48,46,3,0,Free,0.48,10/11/2023,4.9
User_1949,Other,41,UK,iOS,2,4,43.52,27,7,1,Premium,0.49,10/26/2024,1.8
User_1278,Male,64,USA,Android,2.1,1,21.69,40,3,3,Trial,0.78,5/31/2025,3
User_2551,Other,49,Canada,Android,1.1,9,3.92,9,1,1,Free,0.3,8/28/2023,2.7
User_2184,Male,37,Australia,Android,1,10,30.24,17,4,4,Premium,0.93,7/3/2023,4.8
User_1267,Other,46,India,iOS,2.1,1,19.69,44,9,4,Premium,0.21,10/8/2023,4.6
User_2128,Other,44,Canada,iOS,2,13,21.09,20,2,4,Trial,0.01,5/13/2025,3.3
User_1388,Other,33,UK,iOS,1,6,41.42,37,7,3,Premium,0.76,8/22/2024,3.8
User_1701,Male,35,Brazil,Android,1.2,6,13.15,11,9,4,Free,0.95,8/29/2023,3.1
User_2786,Other,54,USA,iOS,2.1,13,7.66,40,8,3,Free,0.7,10/12/2023,3.2
User_1351,Female,56,Brazil,iOS,1.2,6,34.62,46,2,2,Free,0.16,3/10/2024,1.2
User_2205,Other,30,Germany,iOS,1.2,2,15.18,27,2,0,Free,0.12,12/12/2023,1.2
User_2774,Female,30,Australia,Android,1,3,46.99,44,7,1,Free,0.08,4/26/2024,4
User_1337,Female,42,Germany,Android,1.1,14,51.27,5,5,3,Premium,0.85,8/14/2024,4.9
User_1411,Male,36,UK,Android,2.1,7,55.78,21,1,4,Free,0.37,2/11/2023,3.6
User_1256,Male,43,Canada,iOS,1.1,11,9.05,33,7,3,Free,0.94,3/24/2023,2.1
User_1906,Female,22,Germany,Android,1.2,1,31.2,31,1,0,Premium,0.93,9/21/2024,3.5
User_2975,Other,13,Australia,Android,1.2,5,47.36,35,3,2,Trial,0.29,9/25/2023,3
User_1552,Other,20,UK,iOS,1,6,43.1,40,0,2,Trial,0.08,7/18/2024,2.7
User_2634,Male,33,Australia,Android,1,8,12.04,44,1,4,Free,0.89,7/8/2024,1.6
User_1743,Female,30,Canada,iOS,1,13,15.58,15,5,4,Premium,0.01,9/14/2024,2.1
User_1355,Other,61,India,Android,2.1,14,37.54,45,0,0,Trial,0.05,3/26/2024,2.6
User_1508,Male,53,Brazil,Android,1.2,11,5.22,29,8,3,Trial,0.07,3/12/2024,4.5
User_2887,Female,51,USA,Android,1.2,2,31.13,44,5,2,Premium,0.79,12/21/2023,4.5
User_1189,Female,47,Brazil,Android,1,3,13.19,34,8,4,Trial,0.59,1/20/2024,1.1
User_1958,Female,40,Brazil,iOS,1,3,29.18,10,8,4,Premium,0.14,4/14/2024,4.4
User_1754,Female,41,UK,iOS,1.1,13,44.53,26,6,4,Trial,0.07,10/25/2024,1.4
User_1930,Female,48,UK,iOS,2,4,14.11,12,9,4,Trial,0.94,2/15/2025,4.4
User_2745,Female,59,UK,Android,1.2,7,11.54,39,5,4,Premium,0.41,4/9/2024,2.9
User_2482,Other,24,UK,iOS,1,2,36.54,27,7,0,Premium,0.4,5/23/2023,1.2
User_2752,Male,41,USA,Android,1,4,23.55,30,6,2,Premium,0.39,4/3/2024,1.6
User_1299,Male,28,Canada,iOS,2.1,7,29.44,21,6,3,Premium,0.16,4/22/2024,4.6
User_1958,Male,36,India,Android,1.1,12,13.73,31,8,3,Premium,0.79,1/25/2025,2
User_2675,Female,35,India,Android,1.2,12,31.74,31,9,2,Trial,0.72,6/25/2024,2
User_2541,Other,47,Germany,Android,1.1,8,39.33,46,0,1,Free,0.86,11/5/2024,3.6
User_1221,Other,64,Australia,iOS,2,2,9.48,37,1,0,Trial,0.95,11/9/2023,2.6
User_1006,Male,16,UK,iOS,1.2,4,27.65,44,1,3,Trial,0.34,5/22/2024,4.4
User_2780,Male,22,Canada,Android,1.2,12,14.17,43,1,2,Trial,0.59,1/23/2025,2.3
User_2789,Female,40,UK,Android,1,6,37.99,18,5,2,Free,0.21,6/4/2023,2.5
User_1695,Other,20,Canada,Android,2.1,12,6.83,39,1,2,Premium,0.07,6/28/2024,2.2
User_2952,Female,51,Canada,iOS,2,3,46.69,14,2,2,Free,0.83,3/13/2024,2.7
User_1981,Female,63,USA,iOS,2.1,6,12.76,44,1,1,Trial,0.04,12/29/2024,4.2
User_2293,Other,29,UK,iOS,2.1,10,12.91,30,5,4,Free,0.5,12/29/2024,3.3
User_1759,Other,27,Germany,iOS,2,5,14.33,34,7,1,Premium,0.36,12/3/2023,3.8
User_2312,Other,31,Brazil,iOS,1.1,5,9.57,22,8,2,Trial,0.66,7/20/2023,2.7
User_2054,Male,61,Canada,iOS,2.1,5,8.27,48,7,4,Trial,0.95,6/8/2023,3.3
User_2614,Female,36,Brazil,iOS,1.1,11,30.78,25,9,1,Free,0.69,3/8/2025,3.4
User_2301,Other,22,India,iOS,1.2,3,6.86,8,6,0,Free,0.91,4/13/2023,2.3
User_2616,Male,37,USA,iOS,1.2,3,20.88,41,1,2,Premium,0.88,10/4/2024,2.6
User_2446,Other,18,Australia,iOS,1,3,13.18,11,3,2,Trial,0.83,2/5/2025,3.1
User_2175,Female,50,Canada,iOS,1.1,10,35.19,27,7,3,Free,0.74,9/24/2023,4.4
User_2545,Male,50,USA,iOS,1.2,1,41.97,26,1,1,Premium,0.13,11/24/2024,2.2
User_1750,Male,57,USA,iOS,1,3,14.11,42,0,1,Free,0.7,12/6/2024,3.9
User_1536,Other,64,Germany,iOS,1.2,8,59.57,20,5,0,Premium,0.77,8/2/2024,4.1
User_2566,Male,62,Brazil,Android,2.1,9,37.83,10,0,1,Trial,0.65,12/15/2024,1.8
User_2197,Female,48,Australia,Android,2,9,19.7,14,7,1,Trial,0.8,3/5/2024,3.5
User_2513,Other,14,Germany,Android,2.1,7,18.5,6,5,3,Free,0.31,2/29/2024,3.4
User_1687,Male,39,India,iOS,2,1,51.44,49,8,2,Free,0.68,1/4/2025,4.3
User_1446,Male,42,Germany,Android,2.1,13,49.15,43,4,2,Premium,0.72,8/28/2024,1.5
User_1450,Other,29,Brazil,Android,2.1,9,59.65,31,3,0,Free,0.98,9/8/2023,1.3
User_1348,Female,53,Brazil,iOS,1.1,9,21.43,41,4,4,Trial,0.2,5/30/2024,4.3
User_1080,Male,51,Brazil,Android,1.2,13,18.35,42,4,1,Free,0.08,4/29/2024,4.4
User_2180,Female,22,UK,Android,2.1,2,25.94,43,5,4,Free,0.3,8/31/2023,4.8
User_1178,Male,15,Canada,Android,1.1,5,25.48,12,6,3,Premium,0.74,3/7/2024,5
User_2849,Male,37,UK,iOS,2.1,1,1.6,9,6,3,Premium,0.51,8/29/2023,4.3
User_2521,Other,34,Canada,Android,1.2,10,41.52,19,0,1,Free,0.82,5/21/2023,4.2
User_1557,Male,59,India,Android,1.1,10,32.43,20,6,2,Premium,0.02,1/23/2023,3.6
User_1749,Female,15,Germany,Android,1,8,39.37,35,2,1,Free,0.42,1/25/2024,2.9
User_1968,Male,22,USA,iOS,2.1,2,7.72,5,9,1,Trial,0.15,7/29/2023,4.8
User_1111,Other,41,Canada,Android,1.2,4,11.47,47,3,1,Free,0.24,1/20/2024,4.9
User_1475,Male,54,UK,iOS,1.2,9,55.92,5,9,1,Premium,0.1,1/25/2023,3
User_2471,Male,43,Germany,Android,2,6,23.73,41,9,4,Free,0.45,5/15/2024,3.2
User_2745,Male,18,Brazil,iOS,2,11,9.39,48,3,2,Trial,0.67,7/1/2023,3.7
User_2994,Other,60,Australia,iOS,1.2,10,6.07,43,8,3,Premium,0.15,5/18/2025,3.1
User_1504,Female,23,Germany,iOS,2,11,22.38,41,4,0,Free,0.77,5/17/2023,1.8
User_2769,Other,36,USA,Android,2.1,9,38.57,34,1,2,Premium,0.24,1/13/2023,2.2
User_1825,Female,53,UK,iOS,1.1,6,55.7,47,9,1,Premium,0.6,8/24/2023,4.3
User_2612,Female,24,India,iOS,1,6,32.01,43,6,4,Free,0.69,4/21/2025,2.1
User_2465,Female,64,Canada,iOS,2.1,8,55.11,48,6,4,Trial,0.89,7/3/2023,3.6
User_1025,Male,49,India,iOS,1.1,10,19.76,49,2,1,Free,0.44,11/3/2024,2
User_1199,Other,35,Australia,Android,1,6,42.26,21,6,1,Free,1,4/20/2023,1.4
User_1911,Male,31,Canada,Android,2.1,2,7.82,9,7,0,Premium,0.04,5/8/2025,2.7
User_1444,Other,49,Canada,Android,1,2,40.89,10,1,2,Premium,0.36,7/19/2023,4.2
User_1453,Female,26,India,iOS,1.2,9,54.67,30,6,1,Free,0.52,1/12/2025,2.6
User_2683,Male,40,USA,iOS,1.2,6,4.07,43,7,3,Trial,0.86,12/21/2023,3.7
User_2895,Other,32,USA,iOS,2.1,5,39.91,20,3,2,Premium,0.32,1/7/2025,2.1
User_1772,Male,48,USA,Android,1.2,6,53.18,9,6,3,Premium,0.18,5/20/2023,4.2
User_1136,Other,32,India,iOS,1.2,2,29.72,44,0,4,Free,0.2,1/12/2024,1.6
User_1718,Other,42,USA,iOS,1.2,14,55.74,22,4,4,Premium,0.83,4/25/2023,4.8
User_2148,Other,21,India,Android,2.1,3,49.65,27,9,4,Free,0.18,1/1/2024,4.2
User_2863,Female,58,India,Android,2,11,8.72,28,5,2,Trial,0.29,12/18/2023,2.2
User_2285,Other,50,UK,Android,2.1,1,53.69,15,9,3,Free,0.75,6/3/2024,4.7
User_1961,Other,60,USA,Android,1.2,11,22.82,28,7,2,Trial,0.44,11/29/2023,3.7
User_1279,Other,35,India,iOS,1.2,13,58.24,31,2,3,Trial,0.25,12/20/2023,2.5
User_2343,Other,15,USA,Android,2.1,11,39.93,30,7,1,Trial,0.01,12/26/2023,1.4
User_2261,Other,53,India,iOS,1.2,5,11.77,44,8,1,Free,0.16,2/7/2023,2.3
User_2001,Other,22,Canada,Android,1.2,5,40.11,36,8,1,Premium,0.31,3/4/2025,5
User_1670,Male,62,Canada,Android,1,8,26.96,36,8,1,Trial,0.06,11/5/2024,2.7
User_2834,Female,43,Brazil,Android,1,1,15.96,38,1,4,Trial,0.49,10/22/2023,2.3
User_1775,Female,39,Canada,iOS,2,10,5.67,13,4,1,Trial,0.77,10/17/2023,2.9
User_2881,Male,34,Canada,Android,1,13,50.14,30,1,4,Premium,0.29,5/8/2025,4
User_2174,Other,40,Germany,iOS,1.1,7,54.69,34,8,2,Trial,0.6,1/28/2024,4.9
User_1191,Male,14,Australia,iOS,2,1,33.84,17,3,1,Free,0.42,2/15/2024,3.6
User_1235,Other,20,Australia,Android,2.1,7,36.28,9,4,4,Free,0.51,7/16/2023,3.2
User_1490,Female,38,UK,Android,1,7,6.42,44,3,2,Free,0.73,4/27/2024,4.1
User_1702,Male,56,Australia,Android,1,2,35.72,9,6,3,Premium,0.8,10/15/2023,3.3
User_1511,Female,25,Germany,Android,2.1,10,57.13,45,0,4,Trial,0.65,7/29/2024,3.8
User_2048,Male,49,India,iOS,2,4,56.71,6,4,4,Premium,0.41,2/25/2024,1.4
User_2309,Other,44,UK,iOS,1,1,49.21,39,5,0,Free,0.53,11/26/2023,4.8
User_1042,Other,57,Canada,Android,2,7,23.92,36,0,4,Trial,0.77,1/16/2023,3.8
User_2469,Other,16,Canada,iOS,2.1,4,52.7,6,2,3,Premium,0.73,10/23/2024,3.7
User_2602,Other,13,UK,Android,2,3,53.33,5,4,3,Premium,0.26,12/24/2024,3.9
User_2865,Female,57,India,Android,1,5,42.58,19,6,4,Free,0.27,6/25/2023,2.1
User_1136,Other,56,Australia,Android,1.1,5,41.89,19,6,4,Trial,0.09,4/18/2024,3.5
User_1578,Male,17,UK,Android,1.1,5,36.6,27,2,3,Free,0.85,5/2/2023,3.9
User_2118,Other,34,Canada,Android,2,14,3.75,12,2,2,Free,0.68,4/15/2025,2.3
User_1811,Other,55,India,Android,2.1,1,31.65,40,1,4,Trial,0,4/2/2024,4.5
User_1732,Other,15,Germany,Android,1.1,11,50.14,26,1,2,Free,0.75,1/22/2024,5
User_2671,Other,54,USA,Android,2.1,9,25.8,10,2,3,Free,0.96,6/8/2023,3.5
User_1997,Female,34,UK,iOS,1,13,50.89,47,6,4,Trial,0.12,8/12/2023,4.5
User_1717,Female,52,USA,Android,1.2,4,2.29,18,4,2,Free,0.12,6/16/2024,1.6
User_2538,Male,44,Canada,iOS,1.2,3,17.17,31,9,4,Free,0.96,1/2/2023,2.3
User_2186,Male,31,UK,Android,1,8,38.77,26,9,2,Free,0.34,9/26/2023,1.8
User_1120,Male,30,India,Android,2,13,10.41,46,4,0,Free,0.47,4/15/2024,2
User_1778,Other,55,India,iOS,2.1,14,22.48,29,4,1,Free,0.3,12/8/2023,5
User_2292,Female,47,Canada,Android,1,5,3.53,18,4,4,Free,0.31,4/13/2024,2.2
User_2813,Other,57,USA,Android,1.1,6,29.25,49,9,4,Free,0.97,5/27/2024,3.7
User_2709,Female,29,Canada,iOS,1,8,22.68,27,1,3,Trial,0.59,4/4/2023,1.2
User_2724,Female,25,Australia,iOS,1.2,4,15.45,13,9,2,Free,0.3,7/2/2023,3.1
User_2527,Male,39,Canada,iOS,1.2,9,26.9,42,4,4,Free,0.48,2/29/2024,3.1
User_2114,Other,44,Brazil,iOS,2.1,5,51.8,21,6,3,Free,0.97,7/25/2023,3.7
User_1674,Other,50,Australia,Android,1,12,3.26,30,0,1,Free,0.41,5/7/2024,2.7
User_1958,Female,28,USA,iOS,1,4,52.57,20,0,1,Free,0.82,6/5/2023,1.6
User_1832,Male,64,Canada,iOS,1.1,6,2.18,13,3,2,Trial,0.88,4/7/2024,4.8
User_1539,Male,43,Canada,iOS,1.2,6,32.56,10,4,3,Premium,0.66,2/4/2023,4.1
User_2640,Other,58,Germany,Android,1.1,10,27.62,24,1,3,Trial,0.13,10/17/2023,3.4
User_2297,Other,60,India,Android,1.2,7,48.4,31,7,4,Trial,0.5,6/19/2023,4.5
User_1135,Female,52,Brazil,iOS,2,9,56.74,43,3,4,Free,0.43,9/12/2023,3.8
User_1566,Other,53,USA,Android,2.1,14,30.09,32,2,1,Free,0.13,5/9/2025,4.8
User_2696,Female,26,Brazil,iOS,2,5,28.91,37,6,2,Premium,0.89,9/18/2024,1.4
User_2603,Female,44,India,iOS,2,6,57.77,31,0,1,Free,0.01,3/27/2024,4.5
User_1436,Female,48,Brazil,Android,2.1,12,36.66,12,0,2,Trial,0.52,2/12/2025,2.3
User_1783,Female,36,USA,Android,1.1,1,43.88,13,5,4,Premium,0.13,6/3/2023,3.4
User_2770,Other,16,Australia,iOS,2.1,4,41.7,6,8,2,Premium,0.15,2/15/2024,4.8
User_1911,Female,59,USA,Android,1,3,24.76,33,4,2,Trial,0.72,1/19/2024,4.3
User_2558,Other,60,UK,Android,2,4,31.65,23,3,1,Trial,0.97,2/26/2024,3.6
User_1263,Other,13,Germany,iOS,2.1,13,50.07,42,8,3,Free,0.1,3/27/2025,3.6
User_1261,Female,18,Canada,iOS,1,6,3.73,15,9,1,Trial,0.72,4/29/2025,4.1
User_1868,Female,49,Germany,Android,2.1,3,25.49,47,7,0,Free,1,3/17/2024,4.6
User_2385,Male,13,Brazil,Android,1.1,8,12.45,28,1,0,Premium,0.69,12/5/2024,2.4
User_1842,Other,26,Brazil,iOS,1.1,1,32.23,44,5,3,Trial,0.93,12/7/2024,3.5
User_2770,Other,17,USA,Android,1,2,22.72,36,3,1,Premium,0.54,12/17/2024,4.5
User_2859,Male,60,Germany,Android,1.2,7,59.35,32,9,1,Trial,1,5/12/2023,1.6
User_2254,Female,51,Canada,Android,1.1,14,8.82,46,7,4,Trial,0.96,10/14/2024,2
User_2052,Female,24,Australia,iOS,2,3,48.78,38,0,3,Premium,0.45,2/25/2025,2.4
User_2665,Male,51,Brazil,Android,1.1,6,45.1,25,7,4,Premium,0.67,2/5/2023,1.7
User_2619,Male,56,Germany,iOS,2.1,6,12.23,44,5,2,Free,0.05,4/8/2025,3.1
User_2983,Other,15,Germany,iOS,1,1,39.03,36,8,3,Premium,0.3,1/28/2023,4.9
User_2453,Male,47,India,iOS,2.1,7,26.5,25,8,1,Free,0.78,1/12/2023,2.4
User_2117,Male,22,Australia,iOS,2,1,21.5,30,9,2,Trial,0.67,8/10/2024,3.9
User_1058,Male,48,Australia,Android,1.1,12,22.51,21,1,4,Premium,0.78,4/15/2023,4.3
User_2398,Female,49,Australia,iOS,2,4,21.54,13,0,0,Premium,0.39,3/1/2025,1.6
User_2649,Male,29,USA,iOS,1,13,33.65,14,5,0,Free,0.67,3/26/2025,4.2
User_1704,Female,34,Brazil,iOS,2.1,5,48.58,47,4,4,Trial,0.68,7/2/2023,3.3
User_2817,Female,61,Canada,iOS,1,6,58.58,9,3,3,Premium,0.81,3/24/2025,2.8
User_2104,Female,32,Brazil,Android,1,13,46.17,26,7,0,Free,0.63,5/7/2025,3.8
User_1533,Male,61,Germany,Android,2.1,13,50.18,25,5,1,Free,0.06,10/5/2024,4.5
User_2567,Female,46,India,Android,2.1,1,38.83,38,1,4,Free,0.78,5/2/2025,1.1
User_1149,Other,14,Australia,Android,1.2,2,4.11,28,9,3,Trial,0.92,1/2/2023,2.6
User_2301,Other,42,India,iOS,1.2,12,55.39,40,4,0,Premium,0.16,7/14/2023,4.7
User_2885,Other,18,Australia,iOS,1,5,7,33,7,3,Trial,0.09,4/19/2025,3.3
User_2953,Female,23,Canada,iOS,2.1,5,54.86,35,1,4,Trial,0.95,2/13/2023,1.8
User_2049,Other,38,USA,Android,1,9,25.18,37,1,1,Trial,0.45,3/8/2024,2.7
User_1988,Male,31,Germany,Android,1,4,35.12,8,7,3,Premium,0.52,11/8/2023,4.5
User_1743,Female,23,India,iOS,1,3,38.19,6,2,1,Trial,0.06,6/18/2024,3.8
User_2013,Male,26,Australia,Android,1.1,10,41.43,38,3,4,Trial,0.96,1/24/2023,4.5
User_2216,Other,51,Canada,iOS,2,2,58.38,27,0,4,Trial,0.86,12/20/2023,1.3
User_1015,Female,24,Canada,iOS,2.1,1,43.27,36,4,0,Premium,0.73,6/14/2024,3.3
User_2143,Other,26,UK,iOS,1.2,1,41.55,28,1,4,Free,0.93,7/27/2024,2.2
User_1636,Male,33,Canada,iOS,1.1,7,11.96,45,3,3,Free,0.47,6/11/2024,1.2
User_2261,Female,42,Brazil,Android,1.1,9,39.83,46,3,0,Premium,0.79,9/17/2024,1.3
User_1299,Other,34,Canada,Android,2.1,2,35.37,38,8,3,Free,0.4,8/8/2023,4.3
User_2877,Other,56,Brazil,iOS,2,13,48.94,21,5,0,Trial,0.48,10/24/2023,4.2
User_2936,Male,45,UK,iOS,1,11,39.19,31,1,1,Premium,0.92,2/10/2023,3.4
User_1920,Other,43,UK,iOS,2.1,3,45.87,22,0,4,Free,0.98,7/5/2024,4.3
User_1451,Other,56,USA,iOS,1.2,3,48.53,12,2,2,Premium,0.2,9/8/2023,4.2
User_2661,Male,13,Brazil,Android,1,14,47.4,34,4,3,Free,0.56,12/16/2024,2.2
User_2883,Other,30,India,iOS,1.1,3,4.17,38,4,3,Free,0.16,12/8/2024,1.7
User_1562,Male,24,USA,iOS,1.1,10,20,27,4,3,Trial,0.47,9/30/2024,2.4
User_2147,Male,26,Australia,Android,1.1,3,1.45,5,6,2,Free,0.64,3/14/2025,2.6
User_2740,Male,34,Australia,iOS,1.2,13,20.45,27,1,0,Free,0.92,1/20/2025,3.9
User_2378,Other,29,Canada,iOS,2.1,1,33.5,31,4,1,Free,0.73,2/25/2024,2
User_2429,Female,25,USA,Android,2,6,33.86,25,7,0,Free,0.82,2/3/2025,4.2
User_2065,Other,13,Australia,Android,1.1,6,56.2,33,3,0,Premium,0.03,11/3/2023,2.3
User_2191,Other,33,Germany,iOS,1.2,10,35.53,30,5,1,Premium,0.65,5/17/2023,1.6
User_2958,Male,53,USA,iOS,1,8,25.71,31,0,2,Free,0.74,4/10/2023,1.4
User_2062,Female,48,UK,iOS,1.1,2,58.44,15,1,2,Premium,0.85,7/24/2023,4.1
User_2497,Other,35,Australia,Android,1.1,1,28.71,38,7,1,Free,0.01,10/20/2023,4.4
User_1292,Other,21,India,iOS,2,14,27.21,8,3,0,Premium,0.11,8/31/2023,4
User_1337,Other,43,Canada,iOS,2.1,3,10.14,8,5,3,Premium,0.79,1/20/2024,1.8
User_1858,Female,56,Germany,iOS,1,9,28.78,46,2,2,Free,0.82,5/7/2025,3
User_1806,Other,63,Germany,iOS,2.1,8,23.54,33,3,2,Free,0.9,11/11/2024,2.6
User_2386,Female,23,UK,iOS,2.1,5,51.79,24,7,0,Trial,0.08,3/26/2023,2.7
User_1839,Female,35,USA,iOS,2,11,13.55,27,2,4,Premium,0.14,1/10/2025,3.8
User_2647,Other,29,Germany,Android,2.1,8,24.87,41,5,4,Trial,0.89,10/7/2023,3
User_2596,Other,39,Brazil,Android,1.1,14,35.07,13,0,1,Premium,0.41,3/16/2024,4.4
User_1106,Female,55,Australia,Android,1.1,5,48.89,38,4,4,Premium,0.69,1/31/2025,4.2
User_1240,Male,24,Germany,Android,1.1,2,18.57,23,1,0,Premium,0.41,1/17/2024,2.3
User_1760,Other,19,Canada,Android,2,8,19.1,25,8,0,Free,0.54,1/13/2023,4.8
User_2300,Female,41,Germany,Android,1.1,8,41.31,42,5,4,Free,0.01,11/16/2024,4.9
User_1637,Other,58,India,Android,2,14,8.11,23,4,3,Free,0.99,7/16/2024,2.1
User_1842,Male,46,India,Android,1.2,7,1.3,23,1,3,Free,0.35,11/24/2023,1.4
User_1977,Other,59,Brazil,Android,2,2,8.63,5,8,4,Trial,0.17,8/11/2024,2.9
User_1607,Male,38,Australia,iOS,1.1,7,32.63,32,4,1,Trial,0.04,1/26/2023,3.5
User_2897,Other,59,USA,Android,2,6,25.92,23,0,0,Free,0.95,10/27/2023,2.7
User_2958,Male,63,USA,Android,2.1,6,19.88,42,5,3,Trial,0.85,10/24/2024,4.5
User_2572,Male,41,India,Android,1.1,5,21.84,35,5,3,Trial,0.34,8/17/2023,2.8
User_1861,Female,46,India,iOS,1.1,7,14.2,22,5,3,Trial,0.77,4/28/2025,1.8
User_1714,Female,36,USA,Android,2.1,5,49.17,23,4,4,Premium,0.83,2/25/2025,4.1
User_2796,Female,32,Brazil,iOS,1,8,10.57,42,4,1,Free,0.03,3/17/2025,3.2
User_1977,Male,15,Germany,iOS,1,10,32.56,41,2,3,Premium,0.48,9/17/2023,1.1
User_1988,Male,56,India,iOS,2.1,11,43.48,30,1,4,Premium,0.29,12/18/2023,4.4
User_2761,Female,30,USA,Android,2,4,10.04,29,7,0,Premium,0.01,10/10/2024,3.5
User_1134,Other,13,UK,Android,1.2,14,9.43,15,6,4,Trial,0.13,5/8/2024,1.9
User_1190,Female,16,Canada,iOS,1.2,6,32.87,38,4,2,Premium,0.88,5/6/2024,3.3
User_2959,Male,16,USA,iOS,1,8,36.09,40,2,1,Premium,0.29,2/7/2025,4.2
User_1778,Other,46,Brazil,iOS,1,13,55.24,5,1,2,Premium,0.85,3/26/2024,2.4
User_2545,Male,37,Germany,Android,1.1,7,32.2,36,0,4,Premium,0.51,3/23/2023,2.7
User_1490,Other,46,Brazil,iOS,1,4,24.18,7,9,2,Free,0.52,7/8/2023,4.5
User_2181,Other,39,India,Android,1,13,9.04,25,4,0,Premium,0.9,3/27/2025,4.6
User_1864,Other,58,Australia,iOS,2,4,40.23,28,6,0,Premium,0.82,5/18/2023,3.9
User_2094,Male,41,UK,Android,1.2,6,36.68,23,2,3,Trial,0.69,3/14/2025,3.2
User_1513,Male,34,Brazil,Android,1.2,11,27.82,42,6,3,Free,0.07,3/25/2023,4
User_2735,Male,35,India,iOS,1.1,5,17.72,8,0,4,Free,0.59,10/27/2024,2
User_2549,Other,36,USA,Android,2.1,3,27.59,26,8,3,Free,0.5,10/15/2024,4.8
User_2703,Female,44,UK,iOS,1,5,22.59,28,4,0,Free,0.34,9/13/2024,2.3
User_1524,Other,40,Germany,iOS,2,13,6.02,26,3,1,Premium,0.23,11/18/2023,2.5
User_2001,Female,23,Brazil,Android,2.1,13,10.42,40,8,1,Trial,0.6,3/30/2023,4.7
User_2185,Male,32,UK,Android,2,1,6.11,28,2,3,Trial,0.57,5/27/2023,2.4
User_1785,Female,14,India,Android,2.1,11,14.08,49,1,4,Trial,0.35,4/7/2025,2.3
User_1379,Male,34,India,iOS,1,8,29.3,32,7,1,Free,0.18,9/25/2023,1.1
User_2552,Male,52,Canada,Android,2,2,6.2,9,5,0,Premium,0.15,8/2/2023,2.3
User_2037,Female,35,India,iOS,2.1,2,6.6,22,0,4,Trial,0.68,3/16/2023,2.7
